06/15/2012 06:28:04 PM	773	
Kinetic read cycle completed:	1  of  1
Well list:	a1r0(a1:h12) = (a1(a1:h12))
Data:	ABS DATA
Units:	O.D.
Display format:	%0.3f
A1	0.114805
A2	0.114138
A3	0.119604
A4	0.114039
A5	0.113507
A6	0.111113
A7	0.107374
A8	0.117762
A9	0.109148
A10	0.106279
A11	0.105393
A12	0.111983
B1	0.108659
B2	0.11126
B3	0.107865
B4	0.114599
B5	0.107628
B6	0.118466
B7	0.108928
B8	0.108797
B9	0.108632
B10	0.108562
B11	0.111437
B12	0.111607
C1	0.107482
C2	0.110046
C3	0.107033
C4	0.109633
C5	0.113869
C6	0.106912
C7	0.110108
C8	0.107265
C9	0.0908142
C10	0.108196
C11	0.109616
C12	0.108544
D1	0.107364
D2	0.106813
D3	0.110304
D4	0.107692
D5	0.109608
D6	0.109089
D7	0.107525
D8	0.109398
D9	0.105186
D10	0.107261
D11	0.109095
D12	0.11036
E1	0.112999
E2	0.109141
E3	0.109856
E4	0.112711
E5	0.10795
E6	0.11199
E7	0.105089
E8	0.11264
E9	0.112165
E10	0.107909
E11	0.107516
E12	0.110092
F1	0.108332
F2	0.104004
F3	0.108837
F4	0.109417
F5	0.107469
F6	0.108867
F7	0.109659
F8	0.111804
F9	0.108014
F10	0.106174
F11	0.113919
F12	0.109227
G1	0.116969
G2	0.120264
G3	0.116912
G4	0.111621
G5	0.114456
G6	0.114366
G7	0.109907
G8	0.115462
G9	0.114317
G10	0.11215
G11	0.111969
G12	0.109492
H1	0.112232
H2	0.111069
H3	0.112538
H4	0.113205
H5	0.111446
H6	0.117111
H7	0.112996
H8	0.113614
H9	0.112109
H10	0.115516
H11	0.112948
H12	0.111918
Well list:	a1r1(a1:h12) = a1(a1:h12)-0
Data:	BACKGROUND SUBTRACTED DATA
Units:	O.D.
Display format:	%0.3f
A1	0.114805
A2	0.114138
A3	0.119604
A4	0.114039
A5	0.113507
A6	0.111113
A7	0.107374
A8	0.117762
A9	0.109148
A10	0.106279
A11	0.105393
A12	0.111983
B1	0.108659
B2	0.11126
B3	0.107865
B4	0.114599
B5	0.107628
B6	0.118466
B7	0.108928
B8	0.108797
B9	0.108632
B10	0.108562
B11	0.111437
B12	0.111607
C1	0.107482
C2	0.110046
C3	0.107033
C4	0.109633
C5	0.113869
C6	0.106912
C7	0.110108
C8	0.107265
C9	0.0908142
C10	0.108196
C11	0.109616
C12	0.108544
D1	0.107364
D2	0.106813
D3	0.110304
D4	0.107692
D5	0.109608
D6	0.109089
D7	0.107525
D8	0.109398
D9	0.105186
D10	0.107261
D11	0.109095
D12	0.11036
E1	0.112999
E2	0.109141
E3	0.109856
E4	0.112711
E5	0.10795
E6	0.11199
E7	0.105089
E8	0.11264
E9	0.112165
E10	0.107909
E11	0.107516
E12	0.110092
F1	0.108332
F2	0.104004
F3	0.108837
F4	0.109417
F5	0.107469
F6	0.108867
F7	0.109659
F8	0.111804
F9	0.108014
F10	0.106174
F11	0.113919
F12	0.109227
G1	0.116969
G2	0.120264
G3	0.116912
G4	0.111621
G5	0.114456
G6	0.114366
G7	0.109907
G8	0.115462
G9	0.114317
G10	0.11215
G11	0.111969
G12	0.109492
H1	0.112232
H2	0.111069
H3	0.112538
H4	0.113205
H5	0.111446
H6	0.117111
H7	0.112996
H8	0.113614
H9	0.112109
H10	0.115516
H11	0.112948
H12	0.111918

06/15/2012 06:58:19 PM	773	
Kinetic read cycle completed:	1  of  1
Well list:	a1r0(a1:h12) = (a1(a1:h12))
Data:	ABS DATA
Units:	O.D.
Display format:	%0.3f
A1	0.105282
A2	0.102095
A3	0.107815
A4	0.103082
A5	0.0987367
A6	0.100669
A7	0.0975238
A8	0.101846
A9	0.102035
A10	0.094749
A11	0.0998833
A12	0.100135
B1	0.0978635
B2	0.0986235
B3	0.109388
B4	0.107392
B5	0.102602
B6	0.117563
B7	0.107358
B8	0.104886
B9	0.111474
B10	0.105356
B11	0.108953
B12	0.100773
C1	0.0990357
C2	0.112671
C3	0.10895
C4	0.111711
C5	0.116649
C6	0.107094
C7	0.114527
C8	0.10731
C9	0.0906641
C10	0.108502
C11	0.116725
C12	0.101307
D1	0.0995808
D2	0.101785
D3	0.10961
D4	0.104933
D5	0.112446
D6	0.109618
D7	0.108226
D8	0.10925
D9	0.1053
D10	0.106584
D11	0.106952
D12	0.103465
E1	0.105827
E2	0.110314
E3	0.107995
E4	0.111055
E5	0.107573
E6	0.113789
E7	0.104767
E8	0.112226
E9	0.109834
E10	0.10681
E11	0.105339
E12	0.106164
F1	0.100466
F2	0.0982764
F3	0.107834
F4	0.109036
F5	0.108212
F6	0.111772
F7	0.114442
F8	0.111813
F9	0.109347
F10	0.108498
F11	0.112188
F12	0.101144
G1	0.109893
G2	0.113903
G3	0.115842
G4	0.115886
G5	0.115146
G6	0.116984
G7	0.111735
G8	0.118875
G9	0.121005
G10	0.114016
G11	0.113367
G12	0.107221
H1	0.123214
H2	0.105969
H3	0.108054
H4	0.108693
H5	0.107024
H6	0.113159
H7	0.107157
H8	0.10924
H9	0.116618
H10	0.110848
H11	0.115769
H12	0.112813
Well list:	a1r1(a1:h12) = a1(a1:h12)-0
Data:	BACKGROUND SUBTRACTED DATA
Units:	O.D.
Display format:	%0.3f
A1	0.105282
A2	0.102095
A3	0.107815
A4	0.103082
A5	0.0987367
A6	0.100669
A7	0.0975238
A8	0.101846
A9	0.102035
A10	0.094749
A11	0.0998833
A12	0.100135
B1	0.0978635
B2	0.0986235
B3	0.109388
B4	0.107392
B5	0.102602
B6	0.117563
B7	0.107358
B8	0.104886
B9	0.111474
B10	0.105356
B11	0.108953
B12	0.100773
C1	0.0990357
C2	0.112671
C3	0.10895
C4	0.111711
C5	0.116649
C6	0.107094
C7	0.114527
C8	0.10731
C9	0.0906641
C10	0.108502
C11	0.116725
C12	0.101307
D1	0.0995808
D2	0.101785
D3	0.10961
D4	0.104933
D5	0.112446
D6	0.109618
D7	0.108226
D8	0.10925
D9	0.1053
D10	0.106584
D11	0.106952
D12	0.103465
E1	0.105827
E2	0.110314
E3	0.107995
E4	0.111055
E5	0.107573
E6	0.113789
E7	0.104767
E8	0.112226
E9	0.109834
E10	0.10681
E11	0.105339
E12	0.106164
F1	0.100466
F2	0.0982764
F3	0.107834
F4	0.109036
F5	0.108212
F6	0.111772
F7	0.114442
F8	0.111813
F9	0.109347
F10	0.108498
F11	0.112188
F12	0.101144
G1	0.109893
G2	0.113903
G3	0.115842
G4	0.115886
G5	0.115146
G6	0.116984
G7	0.111735
G8	0.118875
G9	0.121005
G10	0.114016
G11	0.113367
G12	0.107221
H1	0.123214
H2	0.105969
H3	0.108054
H4	0.108693
H5	0.107024
H6	0.113159
H7	0.107157
H8	0.10924
H9	0.116618
H10	0.110848
H11	0.115769
H12	0.112813

06/15/2012 07:28:33 PM	773	
Kinetic read cycle completed:	1  of  1
Well list:	a1r0(a1:h12) = (a1(a1:h12))
Data:	ABS DATA
Units:	O.D.
Display format:	%0.3f
A1	0.119702
A2	0.120808
A3	0.127815
A4	0.1208
A5	0.111112
A6	0.113993
A7	0.110694
A8	0.114749
A9	0.11798
A10	0.106439
A11	0.109258
A12	0.101409
B1	0.117777
B2	0.11786
B3	0.115694
B4	0.12067
B5	0.115305
B6	0.127257
B7	0.11514
B8	0.116665
B9	0.12309
B10	0.111661
B11	0.111404
B12	0.102741
C1	0.109044
C2	0.125619
C3	0.117908
C4	0.124419
C5	0.124699
C6	0.117637
C7	0.123676
C8	0.116916
C9	0.102029
C10	0.114543
C11	0.114898
C12	0.10326
D1	0.116752
D2	0.119395
D3	0.115953
D4	0.114901
D5	0.123414
D6	0.124177
D7	0.121541
D8	0.123452
D9	0.120046
D10	0.11583
D11	0.111168
D12	0.110138
E1	0.125857
E2	0.115222
E3	0.115539
E4	0.117279
E5	0.116828
E6	0.12619
E7	0.115694
E8	0.122498
E9	0.118375
E10	0.116183
E11	0.10908
E12	0.112228
F1	0.120102
F2	0.114485
F3	0.110587
F4	0.10969
F5	0.112509
F6	0.114988
F7	0.121383
F8	0.120527
F9	0.112397
F10	0.111845
F11	0.121849
F12	0.11142
G1	0.126717
G2	0.119293
G3	0.120308
G4	0.11713
G5	0.120822
G6	0.116164
G7	0.113484
G8	0.11723
G9	0.122272
G10	0.113874
G11	0.11495
G12	0.109556
H1	0.127651
H2	0.120166
H3	0.121093
H4	0.119993
H5	0.116627
H6	0.121836
H7	0.115495
H8	0.113743
H9	0.123744
H10	0.119764
H11	0.122855
H12	0.120622
Well list:	a1r1(a1:h12) = a1(a1:h12)-0
Data:	BACKGROUND SUBTRACTED DATA
Units:	O.D.
Display format:	%0.3f
A1	0.119702
A2	0.120808
A3	0.127815
A4	0.1208
A5	0.111112
A6	0.113993
A7	0.110694
A8	0.114749
A9	0.11798
A10	0.106439
A11	0.109258
A12	0.101409
B1	0.117777
B2	0.11786
B3	0.115694
B4	0.12067
B5	0.115305
B6	0.127257
B7	0.11514
B8	0.116665
B9	0.12309
B10	0.111661
B11	0.111404
B12	0.102741
C1	0.109044
C2	0.125619
C3	0.117908
C4	0.124419
C5	0.124699
C6	0.117637
C7	0.123676
C8	0.116916
C9	0.102029
C10	0.114543
C11	0.114898
C12	0.10326
D1	0.116752
D2	0.119395
D3	0.115953
D4	0.114901
D5	0.123414
D6	0.124177
D7	0.121541
D8	0.123452
D9	0.120046
D10	0.11583
D11	0.111168
D12	0.110138
E1	0.125857
E2	0.115222
E3	0.115539
E4	0.117279
E5	0.116828
E6	0.12619
E7	0.115694
E8	0.122498
E9	0.118375
E10	0.116183
E11	0.10908
E12	0.112228
F1	0.120102
F2	0.114485
F3	0.110587
F4	0.10969
F5	0.112509
F6	0.114988
F7	0.121383
F8	0.120527
F9	0.112397
F10	0.111845
F11	0.121849
F12	0.11142
G1	0.126717
G2	0.119293
G3	0.120308
G4	0.11713
G5	0.120822
G6	0.116164
G7	0.113484
G8	0.11723
G9	0.122272
G10	0.113874
G11	0.11495
G12	0.109556
H1	0.127651
H2	0.120166
H3	0.121093
H4	0.119993
H5	0.116627
H6	0.121836
H7	0.115495
H8	0.113743
H9	0.123744
H10	0.119764
H11	0.122855
H12	0.120622

06/15/2012 07:58:47 PM	773	
Kinetic read cycle completed:	1  of  1
Well list:	a1r0(a1:h12) = (a1(a1:h12))
Data:	ABS DATA
Units:	O.D.
Display format:	%0.3f
A1	0.122757
A2	0.125844
A3	0.136615
A4	0.128384
A5	0.117761
A6	0.125041
A7	0.119794
A8	0.123573
A9	0.125751
A10	0.105988
A11	0.111636
A12	0.104384
B1	0.122256
B2	0.125004
B3	0.116558
B4	0.12983
B5	0.124358
B6	0.139331
B7	0.12339
B8	0.120671
B9	0.130926
B10	0.117779
B11	0.122364
B12	0.109864
C1	0.111087
C2	0.134095
C3	0.12322
C4	0.129783
C5	0.1299
C6	0.123517
C7	0.125876
C8	0.120407
C9	0.107035
C10	0.119232
C11	0.127982
C12	0.110056
D1	0.122623
D2	0.128493
D3	0.121951
D4	0.116599
D5	0.127492
D6	0.12775
D7	0.126113
D8	0.127841
D9	0.125361
D10	0.121105
D11	0.118872
D12	0.123643
E1	0.136031
E2	0.125211
E3	0.123125
E4	0.123389
E5	0.121373
E6	0.133069
E7	0.119408
E8	0.126151
E9	0.119639
E10	0.12106
E11	0.116019
E12	0.122605
F1	0.129972
F2	0.125805
F3	0.122288
F4	0.121151
F5	0.124708
F6	0.124518
F7	0.129797
F8	0.131972
F9	0.116213
F10	0.120039
F11	0.137805
F12	0.118925
G1	0.135015
G2	0.126128
G3	0.130383
